DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,12-May-16,155,1450000,1450000,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,28-Apr-16,120,763998,763998,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,20-Jun-16,331,992049,992049,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,20-Jun-16,333,2495475,2495475,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,29-Apr-16,133,707800,707800,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,05-May-16,146,400000,400000,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,26-Apr-16,90,169294,169294,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,21-Jun-16,334,1020000,1020000,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,06-Feb-17,685,1124848,1124848,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,12-Aug-16,418,841085,841085,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,24-Mar-17,847,82910,82547,0,0,363
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,01-Mar-17,731,69300,64590,0,0,4710
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,25-Nov-16,550,856205,856205,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-0986-41547-921-1-1-1,1,02-Feb-17,674,612592,610876,0,0,1716
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-0973-41048-921-0-1-0,1,07-Feb-17,684,6800,6800,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,03-Sep-16,462,5108542,5108542,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-0973-41048-921-0-1-0,1,03-Sep-16,463,1334660,1334660,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-0973-41048-921-0-1-0,2,03-Sep-16,464,565340,565340,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-2090-41048-921-0-1-0,1,17-Feb-17,707,3874944,3873452,0,0,1492
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-104-0973-41048-921-0-1-0,1,26-Jul-16,403,160000,160000,0,0,0
BLGEDU009,Principal Loisingha College Loisingha,38-2202-03-789-0986-41547-921-1-1-1,1,09-Sep-16,468,1688699,1688699,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-789-0986-41547-921-1-1-1,1,28-Apr-16,316,413908,413908,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-789-0986-41547-921-1-1-1,1,20-Jun-16,832,637875,637875,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,20-Jun-16,835,1869075,1869075,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,26-Apr-16,277,1212900,1212900,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,06-Feb-17,1611,1252906,1252906,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-0986-41547-921-1-1-1,1,08-Feb-17,1619,438124,438124,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,09-Feb-17,1642,1407375,1407375,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,19-Mar-17,1888,499790,354312,145478,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-104-2090-41048-921-0-1-0,1,03-Sep-16,1122,3181425,3181425,0,0,0
BLGEDU010,Principal PS College Belpara,38-2202-03-789-0986-41547-921-1-1-1,1,09-Sep-16,1128,1085809,1085809,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,20-Jun-16,749,2527200,2527200,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,29-Apr-16,316,273500,273500,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,05-May-16,339,5000,5000,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,26-Apr-16,278,1640072,1640072,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,21-Jun-16,751,450000,450000,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,06-Feb-17,1376,1777227,1777227,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,25-Mar-17,1605,212603,156732,0,0,55871
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,08-Feb-17,1397,469125,469125,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,01-Mar-17,1482,37250,0,0,0,37250
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,15-Dec-16,1156,570176,570176,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,07-Feb-17,1373,289400,258006,0,0,31394
BLGEDU011,Principal PS College Saintala,38-2202-03-104-2090-41048-921-0-1-0,1,03-Sep-16,963,4301456,4301456,0,0,0
BLGEDU011,Principal PS College Saintala,38-2202-03-104-0973-41048-921-0-1-0,1,03-Sep-16,965,750000,750000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-08001-074-0-1-0,1,07-Apr-16,479,40000,40000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-08001-149-0-1-0,2,07-Apr-16,482,8000,8000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-08001-154-0-1-0,3,07-Apr-16,485,1000,1000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-08001-506-0-1-0,4,07-Apr-16,488,7000,7000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,5,07-Apr-16,491,6000,6000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,6,07-Apr-16,493,4000,4000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,7,07-Apr-16,495,1000,1000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,21-May-16,1500,21200000,21200000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,21-May-16,1503,26500000,26500000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,3,21-May-16,1506,1720000,1606228,0,0,113772
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,4,21-May-16,1508,8000,8000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,30-May-16,2448,20000,20000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,30-May-16,2451,120000,120000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,3,30-May-16,2454,32000,32000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,4,30-May-16,2457,4000,4000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,5,30-May-16,2460,28000,28000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,6,30-May-16,2463,24000,24000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,7,30-May-16,2465,16000,16000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,8,30-May-16,2467,4000,4000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,22-Jun-16,3203,60000,60000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,02-Apr-16,42,5300000,5300000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,02-Apr-16,45,6307000,6307000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,3,02-Apr-16,48,430000,430000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,4,02-Apr-16,50,2000,2000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,21-Sep-16,4016,510000,510000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,01-Nov-16,4385,90000,60000,0,0,30000
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,22-Oct-16,4288,46000,46000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,22-Oct-16,4289,175140,175140,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,4,22-Oct-16,4290,44000,44000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,3,22-Oct-16,4291,958860,958860,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,14-Mar-17,6277,447000,443748,0,0,3252
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,14-Mar-17,6278,62000,0,0,0,62000
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,10-Nov-16,4458,1000000,1000000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,04-Feb-17,5524,100000,100000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,20-Mar-17,6358,670000,666097,0,0,3903
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,19-Dec-16,4722,1633000,1633000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,2,19-Dec-16,4725,1708000,1708000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,3,19-Dec-16,4727,3000,3000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-18034-000-0-1-0,1,06-Feb-17,5569,2000000,2000000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-78452-000-1-1-1,1,29-Aug-16,3791,1200000,1200000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-01003-156-0-1-0,1,31-Jan-17,5440,1612000,1612000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-01003-516-0-1-0,2,31-Jan-17,5443,20000,20000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-01003-523-0-1-0,3,31-Jan-17,5444,1000,285,0,0,715
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-78452-000-1-1-1,1,21-Mar-17,6366,150000,150000,0,0,0
BLGEDU012,Principal Rajendra College Bolangir,38-2202-03-103-0549-01004-000-0-1-0,1,17-Jan-17,5023,1552000,914313,0,0,637687
BLGEDU013,Principal Roth College Bolangir,38-2202-03-789-0986-41547-921-1-1-1,1,28-Apr-16,1298,360822,360822,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-789-0986-41547-921-1-1-1,1,20-Jun-16,3158,556065,556065,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,20-Jun-16,3169,1897425,1897425,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,26-Apr-16,1244,1231096,1231096,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,06-Feb-17,5597,964876,964876,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,09-Feb-17,5656,1094625,1094625,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-789-0986-41547-921-1-1-1,1,24-Mar-17,6416,54396,0,0,0,54396
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,17-Mar-17,6334,95102,94601,0,0,501
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,15-Dec-16,4674,1655172,1655172,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-0986-41547-921-1-1-1,1,02-Feb-17,5482,319265,319265,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-0986-41547-921-1-1-1,1,20-Feb-17,5839,938895,937895,0,0,1000
BLGEDU013,Principal Roth College Bolangir,38-2202-03-104-2090-41048-921-0-1-0,1,03-Sep-16,3843,3230083,3230083,0,0,0
BLGEDU013,Principal Roth College Bolangir,38-2202-03-789-0986-41547-921-1-1-1,1,09-Sep-16,3898,946551,946551,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-08001-506-0-1-0,1,28-May-16,2178,16612,16612,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-136-0-1-0,1,08-Apr-16,665,193000,193000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-156-0-1-0,2,08-Apr-16,666,229670,229670,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-403-0-1-0,3,08-Apr-16,667,19500,19500,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,4,08-Apr-16,668,600,600,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,5,28-May-16,2321,10000,10000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,6,28-May-16,2322,10000,10000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,7,28-May-16,2323,7000,6232,768,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,8,28-May-16,2324,12000,12000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,9,28-May-16,2325,20000,20000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,28-May-16,2326,772000,772000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,3,28-May-16,2327,77500,77500,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,4,28-May-16,2328,2400,2400,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,28-May-16,2329,965000,965000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,24-Sep-16,4055,96000,96000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,24-Sep-16,4060,34964,34964,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,10-Feb-17,5664,10000,9895,0,0,105
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,10-Feb-17,5665,15000,14094,0,0,906
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,15-Feb-17,5722,2224,0,0,0,2224
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,18-Jan-17,5123,260520,259100,1420,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,18-Jan-17,5152,40127,3501,36626,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,18-Jan-17,5153,130000,97138,32862,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,20-Sep-16,3985,40000,40000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,06-Oct-16,4217,192008,164095,27913,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,02-Dec-16,4605,200000,200000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,02-Dec-16,4606,238000,238000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,3,02-Dec-16,4607,20000,19862,138,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,4,02-Dec-16,4608,200,200,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,09-Jan-17,4908,132333,113347,9060,0,9926
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,14-Feb-17,5715,7687,0,7687,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,25-Feb-17,5965,3501,0,0,0,3501
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,25-Feb-17,5966,97138,0,0,0,97138
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,28-Oct-16,4369,3871,3871,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,4,28-Oct-16,4370,57875,57875,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,3,28-Oct-16,4371,79829,79829,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,2,28-Oct-16,4372,1483,1483,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,14-Feb-17,5723,250000,250000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,28-Dec-16,4781,94035,94035,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,16-Sep-16,3941,657000,657000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,15-Feb-17,5717,27960,27960,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-01003-523-0-1-0,1,20-Feb-17,5832,25000,25000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-02007-000-0-1-0,1,20-Sep-16,3992,52126,52126,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-08001-074-0-1-0,1,20-Sep-16,3993,10000,10000,0,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-08001-154-0-1-0,2,20-Sep-16,3994,5000,0,5000,0,0
BLGEDU015,"Col. Commanding Officer -II (Orissa) Battalion NCC ,",38-2204-00-102-0948-08001-397-0-1-0,3,20-Sep-16,3995,12000,12000,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,27-Apr-16,212,1427486,1427486,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-789-0986-41547-921-1-1-1,1,28-Apr-16,234,389688,389688,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,18-Jun-16,552,2199894,2199894,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-789-0986-41547-921-1-1-1,1,20-Jun-16,553,600549,600549,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,06-Feb-17,1148,1516234,1516234,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,09-Feb-17,1181,156375,156375,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,05-Aug-16,704,41978,41978,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-789-0986-41547-921-1-1-1,1,24-Mar-17,1380,51192,0,0,0,51192
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,19-Mar-17,1360,188521,134110,0,0,54411
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-0986-41547-921-1-1-1,1,19-Mar-17,1361,1207103,0,0,0,1207103
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,25-Nov-16,926,20000,20000,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-0986-41547-921-1-1-1,1,06-Oct-16,841,1390445,1390445,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-0986-41547-921-1-1-1,1,02-Feb-17,1134,608318,608318,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-0986-41547-921-1-1-1,1,20-Feb-17,1211,2065339,1507611,0,0,557728
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-104-2090-41048-921-0-1-0,1,05-Sep-16,782,3744708,3744708,0,0,0
BLGEDU027,"Principal, Kantabanji Vocational College, Kantabanji",38-2202-03-789-0986-41547-921-1-1-1,1,09-Sep-16,783,1022271,1022271,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-136-0-1-0,1,05-Apr-16,232,23117,23117,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,2,05-Apr-16,233,28896,28896,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,3,05-Apr-16,234,2312,2312,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,4,05-Apr-16,235,3000,3000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,5,05-Apr-16,236,3000,3000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,1,26-May-16,1948,566805,566805,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,2,26-May-16,1949,708506,708506,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,3,26-May-16,1950,39508,39508,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,4,26-May-16,1951,6000,6000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,5,26-May-16,1952,192,192,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,6,26-May-16,1953,11500,11500,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,7,26-May-16,1954,9000,9000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,8,26-May-16,1955,3200,3200,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,1,25-May-16,1722,206883,128583,75000,0,3300
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,2,25-May-16,1723,258604,167958,90000,0,646
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,3,25-May-16,1724,20688,12858,7000,0,830
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,4,25-May-16,1725,1500,1500,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,5,25-May-16,1726,7000,6933,0,0,67
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,6,25-May-16,1727,7000,7000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,1,13-Jun-16,3114,25000,25000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,1,05-Apr-16,311,143495,143495,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,2,05-Apr-16,312,179369,179369,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,3,05-Apr-16,313,10032,10032,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,4,05-Apr-16,314,1000,1000,0,0,0
BLGETE001,District Employment Officer Bolangir,39-2230-02-800-1544-01003-156-0-1-0,5,05-Apr-16,315,48,48,0,0,0
